subscriber_id,age,country,profession_segment,plan_type,monthly_price_usd,tenure_months,auto_renew_enabled,days_until_renewal,payment_method,weekly_learning_hours,sessions_per_week,avg_session_duration_minutes,days_since_last_login,courses_started,courses_completed,active_courses_count,avg_course_progress_pct,certificates_earned,quiz_attempts_last_30d,assignment_submissions_last_30d,forum_posts_last_30d,payment_failures_last_6m,refund_requests_last_12m,support_tickets_last_90d,avg_support_resolution_hours,email_open_rate,recommendation_click_rate,churn_label
SUB_002373,28,UK,student,standard,25.08,13,0,20,debit_card,9.9,5,37.0,6,3,1,3,88.8,0,11,7,0,0,0,0,6.1,0.559,0.538,0
SUB_002374,41,Germany,designer,basic,11.38,26,1,18,bank_transfer,5.7,8,47.1,13,4,0,4,86.0,0,22,6,1,0,0,1,19.2,0.222,0.169,0
SUB_002375,20,UK,student,standard,23.02,6,1,24,bank_transfer,6.5,5,34.3,12,0,0,0,18.4,0,1,0,0,1,1,1,16.8,0.183,0.175,0
SUB_002376,24,India,student,premium,44.47,7,0,10,bank_transfer,7.8,1,30.6,15,2,0,1,36.3,0,3,1,0,0,1,3,48.8,0.135,0.059,0
SUB_002377,34,Germany,marketing,basic,10.71,23,0,28,paypal,4.6,4,45.6,21,4,1,4,51.8,0,13,8,1,0,0,1,18.2,0.331,0.173,0
SUB_002378,37,Canada,data_analyst,premium,43.68,8,0,8,paypal,4.8,7,54.4,36,3,1,1,27.9,1,4,9,3,0,0,0,4.3,0.214,0.0,0
SUB_002379,35,USA,designer,basic,10.31,6,0,12,credit_card,6.0,1,31.2,15,1,0,1,20.9,0,0,0,0,0,1,3,60.3,0.084,0.02,1
SUB_002380,26,Canada,student,basic,14.43,28,1,21,bank_transfer,11.4,6,55.5,28,5,2,3,62.1,0,20,2,0,0,0,0,3.1,0.094,0.057,0
SUB_002381,36,Canada,data_analyst,basic,14.65,11,1,18,credit_card,3.4,3,43.6,18,4,1,4,72.9,0,9,10,3,1,1,3,58.1,0.358,0.173,0
SUB_002382,22,Canada,student,standard,25.86,6,0,4,credit_card,7.4,5,63.5,7,2,1,2,72.3,1,8,6,0,0,0,2,42.5,0.587,0.435,0
SUB_002383,46,Brazil,other,basic,14.19,24,0,10,credit_card,0.2,6,29.6,13,6,2,5,73.5,2,21,9,0,0,0,2,50.8,0.237,0.22,0
SUB_002384,35,Germany,designer,standard,21.83,5,1,23,paypal,5.6,5,54.4,15,2,0,2,20.3,0,7,0,2,1,0,3,49.3,0.34,0.16,0
SUB_002385,34,Germany,finance,basic,14.5,12,1,24,debit_card,2.6,4,40.6,11,3,0,2,31.9,0,10,2,1,0,0,1,18.1,0.296,0.148,0
SUB_002386,36,USA,software_engineer,basic,12.52,14,0,2,paypal,5.5,5,94.4,9,3,1,1,41.8,1,5,7,1,0,1,0,2.0,0.783,0.336,1
SUB_002387,22,Germany,student,standard,20.66,8,0,4,debit_card,8.8,5,53.8,10,4,1,3,69.9,1,18,4,4,0,0,1,20.7,0.664,0.441,0
SUB_002388,36,USA,other,basic,10.7,18,0,12,paypal,6.0,5,42.6,8,0,0,0,14.8,0,5,0,1,0,0,0,6.5,0.099,0.151,0
SUB_002389,29,UK,software_engineer,basic,11.53,6,0,29,paypal,6.1,7,26.8,4,3,1,3,55.2,0,5,6,4,0,0,1,9.1,0.848,0.576,0
SUB_002390,27,UK,data_analyst,basic,10.21,19,1,30,credit_card,1.4,4,59.9,21,1,0,3,35.1,0,16,3,1,0,0,0,2.0,0.448,0.181,0
SUB_002391,26,Germany,finance,standard,23.08,10,1,13,debit_card,6.1,5,29.5,19,3,0,3,34.8,0,8,5,3,0,0,0,1.4,0.0,0.0,0
SUB_002392,18,India,student,standard,20.59,6,0,12,credit_card,3.8,2,44.6,8,3,1,1,57.2,1,12,0,0,0,0,1,26.5,0.724,0.397,0
SUB_002393,22,Germany,job_seeker,basic,11.17,12,0,1,paypal,6.5,4,46.1,10,2,1,1,70.4,1,8,7,2,0,1,2,39.3,0.478,0.353,0
SUB_002394,32,India,marketing,basic,11.32,15,1,1,upi,1.6,6,49.0,21,1,0,1,36.5,0,0,4,0,0,0,2,32.7,0.279,0.183,1
SUB_002395,34,Brazil,software_engineer,standard,29.93,3,1,17,debit_card,1.9,7,46.9,9,3,1,4,72.1,0,14,6,2,0,0,0,6.3,0.044,0.114,0
SUB_002396,22,Germany,student,basic,11.17,26,0,27,credit_card,8.2,6,31.0,10,5,2,4,83.3,1,18,3,2,0,0,1,17.9,0.644,0.423,0
SUB_002397,18,India,student,premium,44.77,11,1,5,upi,8.0,8,43.7,5,6,3,2,74.1,2,15,2,3,0,0,0,5.4,0.174,0.227,0
SUB_002398,37,India,job_seeker,standard,26.86,9,1,18,debit_card,3.5,5,27.4,15,1,0,0,35.8,0,6,0,0,0,0,2,35.9,0.047,0.058,1
SUB_002399,42,USA,finance,standard,28.58,14,1,9,paypal,6.4,3,38.7,17,4,1,2,3.0,1,8,5,0,0,0,0,5.9,0.253,0.141,0
SUB_002400,37,USA,software_engineer,basic,11.93,12,0,20,paypal,9.6,5,72.3,11,5,2,3,71.4,1,4,6,0,0,0,3,36.3,0.144,0.236,0
SUB_002401,28,Germany,student,standard,28.75,8,0,7,debit_card,8.3,6,47.3,6,3,0,3,61.9,0,7,2,0,0,0,1,6.7,0.2,0.127,1
SUB_002402,26,India,finance,premium,46.79,14,1,4,credit_card,3.0,1,43.1,13,2,0,2,12.4,0,13,3,4,0,0,0,1.3,0.456,0.342,0
SUB_002403,49,Germany,designer,standard,21.96,19,1,1,bank_transfer,3.7,3,63.1,12,5,1,3,71.8,1,13,9,1,1,0,2,24.1,0.229,0.168,1
SUB_002404,26,Germany,data_analyst,standard,23.29,9,1,5,credit_card,8.0,4,53.8,7,5,1,4,48.6,0,21,7,2,0,0,0,2.6,0.265,0.205,0
SUB_002405,35,UK,data_analyst,standard,26.08,1,0,17,credit_card,7.4,6,28.3,14,5,1,3,21.6,0,12,3,0,0,0,1,39.8,0.276,0.141,0
SUB_002406,23,USA,software_engineer,standard,23.66,18,0,28,paypal,8.9,6,77.1,14,5,1,5,95.1,1,28,7,5,0,0,0,4.7,0.224,0.254,0
SUB_002407,34,Germany,finance,basic,13.35,11,1,7,paypal,7.2,4,29.1,12,5,1,4,51.9,0,14,11,1,0,1,1,50.4,0.491,0.388,0
SUB_002408,39,India,other,standard,22.36,6,1,1,credit_card,5.4,4,56.7,6,6,2,4,71.7,2,19,9,1,0,0,2,34.8,0.707,0.473,1
SUB_002409,22,Brazil,student,basic,13.49,15,1,22,credit_card,3.8,5,51.3,17,6,1,6,75.2,1,29,9,2,0,0,2,14.9,0.741,0.368,1
SUB_002410,39,USA,designer,standard,23.46,6,0,29,credit_card,4.9,4,54.8,9,3,2,2,65.4,2,4,5,4,0,1,2,54.2,0.375,0.188,0
SUB_002411,34,UK,data_analyst,premium,49.11,17,1,19,bank_transfer,8.3,4,59.1,5,5,3,1,46.5,2,12,6,2,2,0,0,2.6,0.516,0.338,0
SUB_002412,29,India,marketing,premium,51.14,5,0,3,credit_card,6.5,4,60.7,7,5,2,3,67.5,2,10,8,2,0,0,0,1.5,0.294,0.171,0
SUB_002413,29,USA,software_engineer,standard,26.85,8,0,14,credit_card,4.7,2,45.4,21,2,1,0,12.2,0,0,1,0,0,0,1,20.5,0.01,0.0,1
SUB_002414,32,India,job_seeker,basic,11.18,3,0,29,upi,4.3,3,44.2,13,5,1,4,36.9,0,16,5,1,0,0,0,5.9,0.15,0.166,0
SUB_002415,28,USA,marketing,basic,14.17,8,0,23,paypal,7.2,7,65.7,4,5,2,4,79.0,2,20,9,4,0,0,4,48.5,0.514,0.384,0
SUB_002416,41,Brazil,designer,standard,27.21,9,1,19,paypal,1.6,3,18.9,12,0,0,0,18.9,0,0,0,0,0,0,1,25.3,0.05,0.028,1
SUB_002417,43,Germany,software_engineer,premium,44.67,11,0,23,paypal,8.0,6,69.6,9,3,1,2,55.7,0,19,2,1,0,0,2,49.9,0.252,0.246,0
SUB_002418,21,India,software_engineer,standard,29.74,9,1,8,debit_card,2.9,3,37.6,13,4,1,3,52.1,0,12,5,0,0,0,0,4.4,0.2,0.107,0
SUB_002419,26,India,student,basic,13.31,5,1,23,upi,6.2,6,51.1,13,5,1,5,66.8,1,17,6,1,0,0,2,30.3,0.759,0.456,0
SUB_002420,50,Germany,teacher,premium,49.04,11,1,19,credit_card,4.1,4,44.9,18,5,2,3,42.1,0,12,3,3,1,0,1,17.8,0.11,0.088,0
SUB_002421,36,India,software_engineer,premium,43.14,8,1,20,debit_card,4.1,8,45.7,16,4,2,3,49.0,2,13,5,1,0,0,0,4.9,0.395,0.259,0
SUB_002422,38,India,finance,standard,25.32,12,1,5,credit_card,6.0,3,41.6,11,3,0,4,43.0,0,26,8,4,1,1,2,51.8,0.276,0.219,1
SUB_002423,42,UK,data_analyst,standard,21.64,6,0,30,credit_card,4.6,7,49.1,8,4,2,1,72.5,2,11,2,1,0,0,1,40.3,0.21,0.123,0
SUB_002424,31,USA,data_analyst,standard,24.28,7,1,8,credit_card,6.3,4,52.7,9,7,3,6,80.2,1,28,19,2,0,0,0,3.5,0.38,0.297,0
SUB_002425,35,Germany,marketing,standard,24.08,14,0,12,paypal,3.2,4,56.1,14,1,0,0,4.7,0,0,3,0,0,0,3,20.1,0.065,0.0,1
SUB_002426,23,Brazil,data_analyst,premium,54.39,10,1,4,debit_card,7.0,4,60.5,9,5,2,4,31.1,1,19,3,2,1,0,0,9.7,0.392,0.27,0
SUB_002427,23,India,student,basic,10.95,4,0,13,upi,3.7,4,30.1,12,5,1,4,36.8,0,18,3,4,1,1,2,43.4,0.087,0.054,1
SUB_002428,37,Brazil,software_engineer,standard,28.21,28,0,13,upi,5.0,3,81.9,20,6,2,6,81.2,0,21,12,3,0,1,0,1.0,0.742,0.367,0
SUB_002429,38,Germany,finance,standard,23.25,18,0,17,bank_transfer,5.4,3,25.0,11,3,0,3,35.7,0,5,3,2,0,0,0,8.3,0.526,0.335,1
SUB_002430,42,Brazil,finance,premium,48.87,18,1,6,debit_card,6.9,3,29.9,9,4,1,4,40.1,1,14,4,2,0,0,0,1.0,0.277,0.299,1
SUB_002431,27,USA,software_engineer,premium,55.44,3,1,5,credit_card,7.7,4,52.2,6,6,3,4,66.7,2,12,6,3,0,0,1,23.9,0.197,0.149,0
SUB_002432,29,Canada,marketing,premium,52.5,2,0,26,credit_card,2.9,4,47.8,15,1,0,2,20.2,0,8,1,2,0,0,2,23.5,0.0,0.029,0
SUB_002433,49,Brazil,software_engineer,standard,23.07,21,1,11,credit_card,7.5,2,34.8,10,2,1,1,27.6,0,4,3,1,0,0,1,17.9,0.229,0.16,0
SUB_002434,32,Germany,software_engineer,premium,47.71,5,1,13,credit_card,11.5,6,49.8,7,0,0,1,52.7,0,15,3,0,0,0,2,25.4,0.46,0.328,0
SUB_002435,23,Brazil,student,standard,23.05,13,1,18,bank_transfer,4.7,6,30.7,17,6,2,4,60.5,2,11,6,3,0,0,0,4.4,0.347,0.149,0
SUB_002436,27,Germany,job_seeker,standard,25.94,8,0,15,upi,5.5,1,40.9,22,4,2,2,37.0,0,7,1,0,0,0,0,1.3,0.0,0.0,0
SUB_002437,27,Germany,software_engineer,basic,11.65,2,1,23,paypal,6.0,5,19.3,14,4,0,4,32.5,0,8,5,3,0,0,1,22.4,0.368,0.253,0
SUB_002438,46,Germany,software_engineer,premium,54.5,7,1,18,paypal,6.4,3,44.6,5,3,1,1,55.8,0,15,8,0,0,0,0,6.3,0.657,0.492,0
SUB_002439,29,USA,software_engineer,premium,51.59,14,1,9,debit_card,10.2,5,51.7,5,2,1,1,21.4,1,4,4,4,0,0,0,5.1,0.567,0.349,0
SUB_002440,19,India,student,basic,10.72,10,0,10,upi,3.9,5,33.3,9,2,1,1,59.4,1,6,3,1,0,1,1,11.3,0.606,0.4,0
SUB_002441,30,USA,finance,basic,11.54,31,1,3,credit_card,6.1,4,69.4,9,2,1,2,72.5,0,6,2,0,0,0,2,50.0,0.355,0.267,0
SUB_002442,18,USA,student,premium,44.42,17,1,24,credit_card,7.4,2,53.1,12,6,2,4,51.6,2,20,7,0,1,0,1,21.4,0.513,0.3,0
SUB_002443,21,UK,student,standard,23.89,15,1,28,credit_card,3.7,4,65.9,24,0,0,1,27.0,0,13,3,1,0,0,1,27.2,0.275,0.0,0
SUB_002444,26,Canada,finance,premium,50.31,13,0,19,debit_card,5.6,4,47.2,10,3,1,4,91.3,0,19,7,0,0,0,3,52.9,0.232,0.136,1
SUB_002445,38,USA,software_engineer,basic,12.52,6,1,1,credit_card,3.4,4,55.1,12,3,1,3,62.5,0,10,8,3,0,0,1,8.0,0.242,0.23,1
SUB_002446,28,Germany,teacher,basic,13.76,6,0,8,debit_card,4.4,3,39.1,19,4,2,3,24.5,2,4,8,0,0,0,1,34.5,0.064,0.0,1
SUB_002447,41,India,designer,standard,21.88,11,0,9,upi,9.9,5,52.0,7,2,1,1,50.1,0,0,5,2,0,0,1,21.3,0.548,0.362,0
SUB_002448,45,India,software_engineer,basic,14.72,7,0,7,upi,5.9,6,60.1,6,0,0,0,19.2,0,4,0,0,0,0,0,3.2,0.654,0.394,0
SUB_002449,40,India,finance,basic,11.7,28,0,30,debit_card,7.9,4,35.4,19,9,3,6,73.0,2,18,13,5,0,0,1,31.2,0.449,0.161,0
SUB_002450,22,Germany,student,basic,11.49,17,0,3,debit_card,6.8,1,38.4,10,3,0,4,32.1,0,12,6,2,1,0,1,18.1,0.492,0.254,0
SUB_002451,35,India,marketing,basic,13.42,22,1,12,upi,0.3,4,67.4,21,1,0,0,36.2,0,0,3,1,0,0,2,46.4,0.261,0.091,1
SUB_002452,21,Brazil,data_analyst,basic,14.02,1,1,26,credit_card,2.4,5,38.3,16,3,1,1,35.5,0,12,5,1,0,0,1,38.9,0.362,0.144,0
SUB_002453,32,USA,software_engineer,premium,47.56,15,1,5,credit_card,4.2,5,54.0,8,1,1,0,51.5,0,0,3,3,0,1,2,53.4,0.457,0.257,0
SUB_002454,27,Germany,designer,basic,13.72,3,0,5,bank_transfer,6.4,7,62.1,24,3,1,1,23.2,1,5,1,2,0,0,0,5.8,0.137,0.171,0
SUB_002455,32,USA,job_seeker,standard,28.83,25,1,26,credit_card,7.7,1,61.1,16,7,2,4,48.8,1,9,6,2,0,0,2,20.3,0.32,0.251,0
SUB_002456,61,India,other,premium,55.33,16,1,1,upi,4.4,3,53.1,14,0,0,2,4.7,0,1,5,1,1,1,5,85.7,0.759,0.329,1
SUB_002457,37,USA,designer,standard,20.33,18,0,8,debit_card,9.0,9,38.2,14,5,1,5,59.5,0,23,8,0,2,0,3,59.0,0.532,0.323,1
SUB_002458,21,USA,data_analyst,standard,28.26,18,1,5,credit_card,5.0,5,39.0,10,3,1,2,52.2,0,11,3,3,0,0,1,29.0,0.242,0.226,0
SUB_002459,31,USA,software_engineer,standard,27.73,7,1,4,debit_card,7.5,2,72.4,8,1,0,1,31.2,0,6,1,0,1,1,2,34.4,0.402,0.278,0
SUB_002460,34,Germany,software_engineer,premium,53.38,33,1,1,paypal,9.1,7,53.8,3,3,2,3,69.0,0,8,6,2,0,0,0,2.8,0.316,0.309,0
SUB_002461,34,Brazil,marketing,premium,55.19,17,0,28,credit_card,10.9,5,62.6,15,4,1,3,80.8,0,8,9,6,0,0,0,4.9,0.549,0.413,0
SUB_002462,28,Brazil,data_analyst,standard,29.78,13,0,13,debit_card,5.6,5,55.8,9,4,1,2,55.5,0,4,3,0,1,0,0,2.7,0.934,0.591,0
SUB_002463,38,USA,other,premium,48.61,8,1,9,debit_card,2.7,4,71.5,11,3,1,3,63.8,1,14,5,3,1,0,2,29.3,0.511,0.355,0
SUB_002464,24,USA,data_analyst,standard,20.66,10,0,30,paypal,5.6,7,42.2,8,2,1,0,47.3,1,6,0,1,0,0,1,8.5,0.578,0.368,0
SUB_002465,26,USA,data_analyst,basic,12.29,24,0,14,debit_card,3.6,4,51.2,11,4,2,0,34.6,0,7,2,0,1,1,2,52.9,0.676,0.387,1
SUB_002466,39,India,data_analyst,premium,40.92,9,0,16,credit_card,7.1,6,55.0,13,0,0,0,43.4,0,15,4,0,0,1,1,61.3,0.559,0.261,1
SUB_002467,21,Germany,job_seeker,standard,22.93,7,1,6,debit_card,9.5,7,86.6,9,0,0,0,24.0,0,0,0,0,0,0,0,6.6,0.215,0.15,0
SUB_002468,38,India,finance,premium,51.73,16,1,19,credit_card,10.4,6,44.6,16,6,3,4,67.5,3,20,10,1,0,0,1,19.5,0.544,0.37,0
SUB_002469,23,USA,designer,basic,11.54,11,1,10,credit_card,8.4,3,37.8,13,2,1,1,17.4,0,1,4,2,1,0,1,17.4,0.638,0.375,0
SUB_002470,48,USA,software_engineer,basic,13.42,7,0,12,paypal,10.0,4,84.5,12,6,3,3,74.6,2,17,8,1,0,0,2,53.0,0.112,0.146,0
SUB_002471,23,India,job_seeker,premium,56.43,21,0,22,paypal,9.2,7,92.6,27,9,3,6,100.0,2,34,16,3,0,0,2,21.1,0.341,0.097,0
SUB_002472,22,Brazil,student,basic,12.09,5,0,20,credit_card,6.8,0,58.3,22,3,1,2,23.5,0,9,5,1,0,1,0,4.3,0.805,0.385,1
SUB_002473,29,Brazil,job_seeker,premium,57.99,9,1,16,bank_transfer,4.6,4,26.7,21,4,2,2,55.0,2,19,5,0,0,0,0,2.5,0.397,0.268,0
SUB_002474,29,UK,marketing,premium,41.59,6,1,4,bank_transfer,9.0,9,32.2,7,4,1,4,60.1,1,9,8,1,0,0,0,5.1,0.223,0.277,0
SUB_002475,35,USA,data_analyst,premium,56.79,33,1,11,credit_card,7.3,5,37.6,12,5,1,3,79.2,1,14,5,1,0,1,2,35.2,0.471,0.328,0
SUB_002476,38,Canada,marketing,standard,28.28,16,1,3,paypal,7.7,6,80.6,15,6,2,5,88.3,1,24,12,2,1,1,1,45.0,0.442,0.312,0
SUB_002477,41,India,finance,standard,23.21,14,1,0,credit_card,9.1,4,47.2,13,4,1,3,49.1,1,16,5,2,0,0,2,30.4,0.393,0.235,0
SUB_002478,25,Canada,student,premium,45.96,6,1,9,debit_card,7.1,5,52.7,13,4,2,3,43.3,2,15,7,2,0,0,1,29.7,0.302,0.226,0
SUB_002479,26,India,job_seeker,standard,23.04,33,0,1,debit_card,7.6,8,55.6,6,5,3,3,99.4,3,4,9,2,1,0,1,19.0,0.067,0.128,0
SUB_002480,32,Canada,marketing,standard,28.1,4,1,12,paypal,3.2,3,17.5,13,6,1,5,65.0,1,23,5,3,0,0,1,15.0,0.252,0.114,0
SUB_002481,52,India,data_analyst,premium,56.62,9,0,30,upi,8.9,5,40.5,26,1,1,1,48.0,0,12,3,1,0,0,0,5.0,0.387,0.241,0
SUB_002482,25,Canada,student,standard,23.29,10,0,12,credit_card,4.7,3,76.3,8,7,3,3,61.0,1,16,6,0,1,0,2,42.6,0.115,0.093,0
SUB_002483,26,Brazil,data_analyst,premium,51.84,4,1,24,credit_card,2.0,2,35.7,14,3,1,2,45.5,0,16,7,0,0,0,1,34.1,0.159,0.073,0
SUB_002484,34,India,marketing,basic,10.68,12,1,30,upi,5.3,4,13.3,14,2,0,1,14.9,0,2,1,0,0,1,1,24.2,0.524,0.319,1
SUB_002485,31,USA,data_analyst,basic,12.33,7,0,11,bank_transfer,3.9,6,46.8,18,1,0,2,29.0,0,14,5,0,0,0,1,34.2,0.469,0.266,0
SUB_002486,32,Brazil,finance,standard,29.98,26,0,0,bank_transfer,5.4,3,48.7,5,4,3,2,37.0,2,8,7,1,0,0,0,4.3,0.214,0.27,0
SUB_002487,24,USA,data_analyst,basic,10.78,4,1,9,debit_card,6.3,4,35.3,18,4,1,2,28.8,0,9,2,0,1,0,1,7.9,0.25,0.173,0
SUB_002488,31,Canada,other,standard,29.47,18,1,19,credit_card,4.1,5,33.9,23,4,0,4,37.3,0,10,5,1,0,1,1,21.7,0.166,0.023,1
SUB_002489,48,USA,designer,basic,14.11,12,0,23,bank_transfer,0.3,4,26.3,11,3,1,3,34.9,0,4,4,0,0,1,3,71.0,0.566,0.225,1
SUB_002490,31,Germany,job_seeker,premium,59.43,20,1,4,debit_card,7.3,6,38.0,15,2,1,1,28.3,1,5,3,0,0,0,0,3.3,0.714,0.374,0
SUB_002491,18,Germany,student,basic,10.89,10,1,9,credit_card,6.6,6,75.9,24,0,0,0,13.4,0,0,3,0,0,0,0,2.3,0.443,0.126,0
SUB_002492,43,India,data_analyst,standard,22.13,6,0,6,upi,5.8,7,53.1,28,2,0,3,14.2,0,11,5,2,1,0,1,27.1,0.236,0.155,0
SUB_002493,42,UK,software_engineer,basic,10.07,29,0,14,debit_card,6.6,8,63.0,9,5,0,6,56.4,0,17,12,4,0,1,4,41.8,0.324,0.286,0
SUB_002494,31,Germany,designer,standard,27.24,29,1,26,debit_card,3.6,1,42.6,14,6,3,4,69.8,3,17,4,3,1,0,2,43.2,0.502,0.228,0
SUB_002495,32,USA,job_seeker,basic,13.21,18,0,17,debit_card,7.5,4,53.4,13,1,1,0,50.7,1,5,1,3,1,1,2,53.3,0.526,0.285,0
SUB_002496,20,USA,student,basic,10.88,16,0,19,debit_card,4.9,4,65.9,21,4,2,2,48.6,2,14,4,0,0,1,1,46.7,0.025,0.0,0
SUB_002497,21,USA,student,standard,27.9,14,0,3,bank_transfer,7.1,4,45.7,8,4,1,2,72.0,0,16,6,2,0,0,2,48.1,0.484,0.368,0
SUB_002498,36,Canada,job_seeker,basic,11.49,16,1,0,credit_card,5.5,5,45.7,17,2,0,1,34.9,0,7,1,1,0,0,1,9.9,0.312,0.172,0
SUB_002499,31,Brazil,software_engineer,basic,10.66,41,1,27,bank_transfer,8.8,5,55.7,9,2,1,1,37.3,1,7,8,0,0,0,1,7.9,0.407,0.342,0
SUB_002500,21,Germany,finance,standard,24.22,4,1,7,bank_transfer,6.3,4,19.0,29,2,0,3,46.0,0,14,4,1,0,0,1,22.6,0.053,0.051,0
SUB_002501,33,Canada,designer,basic,10.44,11,1,10,credit_card,7.1,5,48.8,8,7,3,4,67.3,2,20,8,2,0,0,0,6.3,0.413,0.278,0
SUB_002502,27,UK,job_seeker,standard,22.62,8,0,2,credit_card,0.4,3,15.2,21,0,0,0,37.7,0,5,1,0,1,0,1,23.3,0.584,0.318,0
SUB_002503,26,USA,student,basic,11.85,12,0,30,paypal,10.7,7,13.8,9,8,3,4,91.3,2,17,10,3,0,0,0,4.9,0.209,0.219,0
SUB_002504,23,Brazil,student,basic,14.25,4,0,27,upi,5.7,4,18.0,21,6,2,5,89.1,2,13,9,1,0,1,3,52.1,0.247,0.228,0
SUB_002505,30,India,designer,standard,27.92,5,1,28,upi,1.7,0,38.1,13,2,0,2,14.4,0,15,5,2,0,0,0,1.0,0.125,0.119,1
SUB_002506,46,India,other,basic,12.2,5,0,11,paypal,6.5,3,70.3,15,1,0,0,33.2,0,2,3,1,0,0,0,5.7,0.481,0.341,0
SUB_002507,34,Canada,data_analyst,premium,54.48,16,1,12,credit_card,4.6,5,55.3,6,5,2,3,67.2,2,18,2,4,0,0,0,2.9,0.411,0.259,0
SUB_002508,27,Germany,software_engineer,premium,51.36,11,1,19,bank_transfer,2.2,6,56.3,7,0,0,0,52.6,0,1,3,3,1,0,0,8.7,0.597,0.488,0
SUB_002509,43,Canada,designer,basic,11.69,3,0,17,debit_card,1.2,4,52.2,26,0,0,0,0.1,0,0,0,0,0,0,2,46.0,0.612,0.323,0
SUB_002510,37,Brazil,other,premium,54.51,3,1,11,credit_card,0.0,1,69.1,11,3,1,3,51.9,0,10,2,0,0,0,3,40.0,0.314,0.143,1
SUB_002511,28,India,job_seeker,basic,13.41,2,1,9,upi,6.5,3,55.6,10,3,0,5,62.9,0,13,6,1,0,0,0,3.7,0.632,0.395,0
SUB_002512,37,Brazil,other,basic,13.09,10,1,20,bank_transfer,5.9,5,34.6,24,1,0,0,22.7,0,5,2,0,0,0,0,2.6,0.11,0.088,0
SUB_002513,19,USA,student,basic,13.08,10,1,27,credit_card,2.0,4,37.9,16,4,1,2,4.0,0,8,1,0,0,1,1,24.2,0.342,0.088,1
SUB_002514,21,USA,student,basic,13.4,11,0,20,credit_card,5.7,4,60.3,15,3,0,2,57.3,0,9,0,0,0,0,0,3.5,0.507,0.269,0
SUB_002515,34,USA,designer,standard,23.84,7,1,14,paypal,3.6,5,60.5,13,3,1,2,49.6,0,13,6,0,0,0,2,43.1,0.048,0.212,0
SUB_002516,26,Brazil,job_seeker,basic,14.34,9,0,2,debit_card,7.7,4,30.8,16,2,1,3,32.4,0,16,2,2,0,0,1,35.9,0.08,0.0,0
SUB_002517,44,India,software_engineer,premium,43.24,10,1,29,credit_card,5.9,6,54.6,10,3,1,3,49.6,0,9,7,0,0,0,0,5.1,0.282,0.197,0
SUB_002518,35,USA,software_engineer,standard,28.83,11,1,23,bank_transfer,7.8,2,70.1,13,0,0,1,45.8,0,8,1,0,0,0,0,3.3,0.346,0.178,0
SUB_002519,40,UK,teacher,basic,11.7,14,0,14,paypal,5.4,5,68.7,15,6,2,5,80.7,2,16,13,2,0,0,3,42.9,0.468,0.381,0
SUB_002520,23,UK,student,standard,21.24,21,1,16,paypal,8.5,7,66.0,9,6,3,3,68.3,2,19,6,2,0,0,3,56.5,0.43,0.297,0
SUB_002521,42,UK,data_analyst,premium,51.99,6,1,28,paypal,6.6,5,34.3,12,3,0,4,68.1,0,16,10,4,0,0,1,29.9,0.325,0.229,0
SUB_002522,37,India,marketing,basic,11.87,18,0,15,upi,3.8,4,25.8,10,3,1,2,31.7,1,8,1,3,1,0,0,4.9,0.496,0.299,0
SUB_002523,34,Germany,designer,basic,14.07,7,1,1,paypal,7.3,5,57.2,14,4,2,2,42.6,1,18,5,3,0,0,4,53.8,0.593,0.424,0
SUB_002524,33,Germany,teacher,standard,24.3,16,0,0,debit_card,8.0,4,78.7,8,6,2,5,85.9,2,6,9,3,0,0,0,4.7,0.268,0.268,0
SUB_002525,26,Canada,data_analyst,standard,26.68,11,1,21,paypal,6.5,6,64.9,3,3,1,3,58.0,1,10,7,1,2,1,3,29.8,0.807,0.538,0
SUB_002526,38,India,designer,standard,23.07,41,1,30,upi,1.1,2,45.4,17,5,3,2,46.1,1,2,2,4,0,0,1,24.1,0.039,0.0,0
SUB_002527,33,India,designer,basic,11.04,13,0,3,upi,3.7,4,28.8,28,2,1,1,15.5,1,0,3,1,0,1,2,54.4,0.0,0.0,1
SUB_002528,29,Brazil,designer,standard,23.87,19,1,25,bank_transfer,9.2,4,61.1,7,5,1,5,67.3,0,19,9,0,0,0,2,35.8,0.478,0.365,0
SUB_002529,42,India,finance,standard,26.06,1,1,16,upi,0.5,1,58.2,18,1,0,2,17.2,0,2,6,0,0,0,1,17.3,0.095,0.106,1
SUB_002530,23,Brazil,software_engineer,standard,26.56,20,1,6,credit_card,9.3,8,53.4,7,5,2,3,74.6,0,18,7,2,0,0,1,33.4,0.791,0.469,0
SUB_002531,21,UK,student,basic,12.88,6,1,24,credit_card,4.9,6,39.3,22,0,0,0,38.8,0,7,1,0,0,1,3,60.9,0.107,0.05,1
SUB_002532,26,Canada,student,standard,29.87,10,0,4,debit_card,6.7,4,36.7,10,4,1,2,60.7,1,14,4,0,0,0,1,44.1,0.166,0.079,0
SUB_002533,36,Germany,software_engineer,basic,13.45,9,0,22,credit_card,8.0,6,37.0,8,3,1,2,44.6,1,3,5,3,1,0,1,35.2,0.622,0.489,0
SUB_002534,33,India,marketing,standard,29.31,5,0,3,credit_card,2.7,3,16.2,22,3,1,3,46.9,1,11,5,2,0,0,3,39.6,0.449,0.095,1
SUB_002535,29,UK,job_seeker,premium,42.35,30,1,19,paypal,2.8,7,60.1,10,7,3,4,79.2,2,17,7,3,0,1,2,41.9,0.013,0.06,1
